datasetName	habitat	stationCode	samplingLevel	sampleTrackCode	sampleAreaOrVolume	samples.unit	samplingMinDepth	samplingMaxDepth	samplingMaxElevation	samplingMinElevation	sampledSedimentDepth	replicateOrQuadrant	samplingTool	taxonNameAsInFile	EMBOS_name	WoRMS_scientificName	lifeStage	sex	parameter	parameters.unit	value
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P2-R2	133	cm2			0.1	0.1	30	2	EMBOS corer	Mediomastus fragilis	Mediomastus fragilis	Mediomastus fragilis			Individual Count		2
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P2-R2	133	cm2			0.1	0.1	30	2	EMBOS corer	Melinna palmata	Melinna palmata	Melinna palmata			Individual Count		8
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P2-R2	133	cm2			0.1	0.1	30	2	EMBOS corer	Nereididae	Nereididae	Nereididae			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P2-R2	133	cm2			0.1	0.1	30	2	EMBOS corer	Owenia fusiformis	Owenia fusiformis	Owenia fusiformis			Individual Count		2
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P2-R2	133	cm2			0.1	0.1	30	2	EMBOS corer	Paradoneis armata	Paradoneis armata	Paradoneis armata			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P2-R2	133	cm2			0.1	0.1	30	2	EMBOS corer	Pholoe inornata	Pholoe inornata	Pholoe inornata			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P2-R2	133	cm2			0.1	0.1	30	2	EMBOS corer	Poecilochaetus serpens	Poecilochaetus serpens	Poecilochaetus serpens			Individual Count		4
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P2-R2	133	cm2			0.1	0.1	30	2	EMBOS corer	Prionospio malmgreni	Prionospio malmgreni	Prionospio malmgreni			Individual Count		11
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P2-R2	133	cm2			0.1	0.1	30	2	EMBOS corer	Bittium reticulatum	Bittium reticulatum	Bittium reticulatum			Individual Count		17
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P2-R2	133	cm2			0.1	0.1	30	2	EMBOS corer	Nassarius incrassatus	Nassarius incrassatus	Nassarius incrassatus			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P2-R2	133	cm2			0.1	0.1	30	2	EMBOS corer	Nassarius pygmaeus	Nassarius pygmaeus	Nassarius pygmaeus			Individual Count		3
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P2-R2	133	cm2			0.1	0.1	30	2	EMBOS corer	Nassarius reticulatus	Nassarius reticulatus	Nassarius reticulatus			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P2-R2	133	cm2			0.1	0.1	30	2	EMBOS corer	Retusa truncatula	Retusa truncatula	Retusa truncatula			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P2-R2	133	cm2			0.1	0.1	30	2	EMBOS corer	Rissoa membranacea	Rissoa membranacea	Rissoa membranacea			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P2-R2	133	cm2			0.1	0.1	30	2	EMBOS corer	Setia pulcherrima	Setia pulcherrima	Setia pulcherrima			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P2-R2	133	cm2			0.1	0.1	30	2	EMBOS corer	Abra alba	Abra alba	Abra alba	Juvenile		Individual Count		5
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P2-R2	133	cm2			0.1	0.1	30	2	EMBOS corer	Arcuatula senhousia	Arcuatula senhousia	Arcuatula senhousia	Juvenile		Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P2-R2	133	cm2			0.1	0.1	30	2	EMBOS corer	Kurtiella bidentata	Kurtiella bidentata	Kurtiella bidentata			Individual Count		4
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P2-R2	133	cm2			0.1	0.1	30	2	EMBOS corer	Lucinoma borealis	Lucinoma borealis	Lucinoma borealis			Individual Count		2
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P2-R2	133	cm2			0.1	0.1	30	2	EMBOS corer	Mactridae	Mactridae	Mactridae	Juvenile		Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P2-R2	133	cm2			0.1	0.1	30	2	EMBOS corer	Parvicardium exiguum	Parvicardium exiguum	Parvicardium exiguum	Juvenile		Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P2-R2	133	cm2			0.1	0.1	30	2	EMBOS corer	Diogenes pugilator	Diogenes pugilator	Diogenes pugilator			Individual Count		4
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P2-R2	133	cm2			0.1	0.1	30	2	EMBOS corer	Iphinoe serrata	Iphinoe serrata	Iphinoe serrata			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P2-R2	133	cm2			0.1	0.1	30	2	EMBOS corer	Paguridae	Paguridae	Paguridae			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P2-R2	133	cm2			0.1	0.1	30	2	EMBOS corer	Pariambus typicus	Pariambus typicus	Pariambus typicus			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P2-R2	133	cm2			0.1	0.1	30	2	EMBOS corer	Siphonoecetes sabatieri	Siphonoecetes (Siphonoecetes) sabatieri	Siphonoecetes (Siphonoecetes) sabatieri			Individual Count		5
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P2-R2	133	cm2			0.1	0.1	30	2	EMBOS corer	Zeuxo holdichi	Zeuxo holdichi	Zeuxo holdichi			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P2-R3	133	cm2			0.1	0.1	30	3	EMBOS corer	Nemertea	Nemertea	Nemertea			Individual Count		3
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P2-R3	133	cm2			0.1	0.1	30	3	EMBOS corer	Aonides oxycephala	Aonides oxycephala	Aonides oxycephala			Individual Count		2
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P2-R3	133	cm2			0.1	0.1	30	3	EMBOS corer	Armandia cirrhosa	Armandia cirrhosa	Armandia cirrhosa			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P2-R3	133	cm2			0.1	0.1	30	3	EMBOS corer	Capitella minima	Capitella minima	Capitella minima			Individual Count		2
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P2-R3	133	cm2			0.1	0.1	30	3	EMBOS corer	Euclymene oerstedi	Euclymene oerstedi	Euclymene oerstedi			Individual Count		31
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P2-R3	133	cm2			0.1	0.1	30	3	EMBOS corer	Exogone verugera	Exogone (Exogone) verugera	Exogone (Exogone) verugera			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P2-R3	133	cm2			0.1	0.1	30	3	EMBOS corer	Glycera	Glycera	Glycera			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P2-R3	133	cm2			0.1	0.1	30	3	EMBOS corer	Heteromastus filiformis	Heteromastus filiformis	Heteromastus filiformis			Individual Count		5
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P2-R3	133	cm2			0.1	0.1	30	3	EMBOS corer	Leiochone leiopygos	Leiochone leiopygos	Leiochone leiopygos			Individual Count		7
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P2-R3	133	cm2			0.1	0.1	30	3	EMBOS corer	Magelona alleni	Magelona alleni	Magelona alleni			Individual Count		2
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P2-R3	133	cm2			0.1	0.1	30	3	EMBOS corer	Mediomastus fragilis	Mediomastus fragilis	Mediomastus fragilis			Individual Count		3
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P2-R3	133	cm2			0.1	0.1	30	3	EMBOS corer	Melinna palmata	Melinna palmata	Melinna palmata			Individual Count		4
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P2-R3	133	cm2			0.1	0.1	30	3	EMBOS corer	Neanthes caudata	Neanthes caudata	Neanthes caudata			Individual Count		2
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P2-R3	133	cm2			0.1	0.1	30	3	EMBOS corer	Notomastus latericeus	Notomastus latericeus	Notomastus latericeus			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P2-R3	133	cm2			0.1	0.1	30	3	EMBOS corer	Owenia fusiformis	Owenia fusiformis	Owenia fusiformis			Individual Count		3
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P2-R3	133	cm2			0.1	0.1	30	3	EMBOS corer	Poecilochaetus serpens	Poecilochaetus serpens	Poecilochaetus serpens			Individual Count		10
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P2-R3	133	cm2			0.1	0.1	30	3	EMBOS corer	Polycirrus	Polycirrus	Polycirrus			Individual Count		5
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P2-R3	133	cm2			0.1	0.1	30	3	EMBOS corer	Prionospio malmgreni	Prionospio malmgreni	Prionospio malmgreni			Individual Count		3
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P2-R3	133	cm2			0.1	0.1	30	3	EMBOS corer	Spio symphyta	Spio symphyta	Spio symphyta			Individual Count		6
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P2-R3	133	cm2			0.1	0.1	30	3	EMBOS corer	Bittium reticulatum	Bittium reticulatum	Bittium reticulatum			Individual Count		2
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P2-R3	133	cm2			0.1	0.1	30	3	EMBOS corer	Nassarius pygmaeus	Nassarius pygmaeus	Nassarius pygmaeus			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P2-R3	133	cm2			0.1	0.1	30	3	EMBOS corer	Nassarius reticulatus	Nassarius reticulatus	Nassarius reticulatus			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P2-R3	133	cm2			0.1	0.1	30	3	EMBOS corer	Kurtiella bidentata	Kurtiella bidentata	Kurtiella bidentata			Individual Count		9
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P2-R3	133	cm2			0.1	0.1	30	3	EMBOS corer	Lucinoma borealis	Lucinoma borealis	Lucinoma borealis			Individual Count		3
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P2-R3	133	cm2			0.1	0.1	30	3	EMBOS corer	Ampelisca brevicornis	Ampelisca brevicornis	Ampelisca brevicornis			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P2-R3	133	cm2			0.1	0.1	30	3	EMBOS corer	Dexamine	Dexamine	Dexamine			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P2-R3	133	cm2			0.1	0.1	30	3	EMBOS corer	Siphonoecetes sabatieri	Siphonoecetes (Siphonoecetes) sabatieri	Siphonoecetes (Siphonoecetes) sabatieri			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P2-R3	133	cm2			0.1	0.1	30	3	EMBOS corer	Zeuxo holdichi	Zeuxo holdichi	Zeuxo holdichi			Individual Count		2
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P2-R3	133	cm2			0.1	0.1	30	3	EMBOS corer	Amphipholis squamata	Amphipholis squamata	Amphipholis squamata			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P2-R3	133	cm2			0.1	0.1	30	3	EMBOS corer	Oestergrenia digitata	Oestergrenia digitata	Oestergrenia digitata			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P1-R1	133	cm2			0.1	0.1	30	1	EMBOS corer	Nemertea	Nemertea	Nemertea			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P1-R1	133	cm2			0.1	0.1	30	1	EMBOS corer	Phoronis psammophila	Phoronis psammophila	Phoronis psammophila			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P1-R1	133	cm2			0.1	0.1	30	1	EMBOS corer	Oligochaeta	Oligochaeta	Oligochaeta			Individual Count		4
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P1-R1	133	cm2			0.1	0.1	30	1	EMBOS corer	Aonides oxycephala	Aonides oxycephala	Aonides oxycephala			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P1-R1	133	cm2			0.1	0.1	30	1	EMBOS corer	Euclymene oerstedi	Euclymene oerstedi	Euclymene oerstedi			Individual Count		3
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P1-R1	133	cm2			0.1	0.1	30	1	EMBOS corer	Exogone verugera	Exogone (Exogone) verugera	Exogone (Exogone) verugera			Individual Count		4
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P1-R1	133	cm2			0.1	0.1	30	1	EMBOS corer	Galathowenia oculata	Galathowenia oculata	Galathowenia oculata			Individual Count		5
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P1-R1	133	cm2			0.1	0.1	30	1	EMBOS corer	Glycera unicornis	Glycera unicornis	Glycera unicornis			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P1-R1	133	cm2			0.1	0.1	30	1	EMBOS corer	Harmothoe	Harmothoe	Harmothoe			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P1-R1	133	cm2			0.1	0.1	30	1	EMBOS corer	Heteromastus filiformis	Heteromastus filiformis	Heteromastus filiformis			Individual Count		7
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P1-R1	133	cm2			0.1	0.1	30	1	EMBOS corer	Leiochone leiopygos	Leiochone leiopygos	Leiochone leiopygos			Individual Count		7
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P1-R1	133	cm2			0.1	0.1	30	1	EMBOS corer	Marphysa sanguinea	Marphysa sanguinea	Marphysa sanguinea			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P1-R1	133	cm2			0.1	0.1	30	1	EMBOS corer	Monticellina	Monticellina	Monticellina			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P1-R1	133	cm2			0.1	0.1	30	1	EMBOS corer	Nephtys hombergii	Nephtys hombergii	Nephtys hombergii			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P1-R1	133	cm2			0.1	0.1	30	1	EMBOS corer	Notomastus latericeus	Notomastus latericeus	Notomastus latericeus			Individual Count		2
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P1-R1	133	cm2			0.1	0.1	30	1	EMBOS corer	Paradoneis armata	Paradoneis armata	Paradoneis armata			Individual Count		2
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P1-R1	133	cm2			0.1	0.1	30	1	EMBOS corer	Poecilochaetus serpens	Poecilochaetus serpens	Poecilochaetus serpens			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P1-R1	133	cm2			0.1	0.1	30	1	EMBOS corer	Polycirrus	Polycirrus	Polycirrus			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P1-R1	133	cm2			0.1	0.1	30	1	EMBOS corer	Praxillella affinis	Praxillella affinis	Praxillella affinis			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P1-R1	133	cm2			0.1	0.1	30	1	EMBOS corer	Prionospio malmgreni	Prionospio malmgreni	Prionospio malmgreni			Individual Count		13
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P1-R1	133	cm2			0.1	0.1	30	1	EMBOS corer	Pseudopolydora paucibranchiata	Pseudopolydora paucibranchiata	Pseudopolydora paucibranchiata			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P1-R1	133	cm2			0.1	0.1	30	1	EMBOS corer	Spio symphyta	Spio symphyta	Spio symphyta			Individual Count		2
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P1-R1	133	cm2			0.1	0.1	30	1	EMBOS corer	Bittium reticulatum	Bittium reticulatum	Bittium reticulatum			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P1-R1	133	cm2			0.1	0.1	30	1	EMBOS corer	Nassarius pygmaeus	Nassarius pygmaeus	Nassarius pygmaeus			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P1-R1	133	cm2			0.1	0.1	30	1	EMBOS corer	Abra alba	Abra alba	Abra alba	Juvenile		Individual Count		2
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P1-R1	133	cm2			0.1	0.1	30	1	EMBOS corer	Gari tellinella	Gari tellinella	Gari tellinella	Juvenile		Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P1-R1	133	cm2			0.1	0.1	30	1	EMBOS corer	Kurtiella bidentata	Kurtiella bidentata	Kurtiella bidentata			Individual Count		2
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P1-R1	133	cm2			0.1	0.1	30	1	EMBOS corer	Lucinoma borealis	Lucinoma borealis	Lucinoma borealis			Individual Count		3
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P1-R1	133	cm2			0.1	0.1	30	1	EMBOS corer	Mactridae	Mactridae	Mactridae	Juvenile		Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P1-R1	133	cm2			0.1	0.1	30	1	EMBOS corer	Ampelisca brevicornis	Ampelisca brevicornis	Ampelisca brevicornis			Individual Count		10
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P1-R1	133	cm2			0.1	0.1	30	1	EMBOS corer	Apseudopsis latreillii	Apseudopsis latreillii	Apseudopsis latreillii			Individual Count		2
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P1-R1	133	cm2			0.1	0.1	30	1	EMBOS corer	Siphonoecetes sabatieri	Siphonoecetes (Siphonoecetes) sabatieri	Siphonoecetes (Siphonoecetes) sabatieri			Individual Count		10
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P3-R1	133	cm2			0.1	0.1	30	1	EMBOS corer	Nemertea	Nemertea	Nemertea			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P3-R1	133	cm2			0.1	0.1	30	1	EMBOS corer	Oligochaeta	Oligochaeta	Oligochaeta			Individual Count		15
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P3-R1	133	cm2			0.1	0.1	30	1	EMBOS corer	Aphelochaeta	Aphelochaeta	Aphelochaeta			Individual Count		1
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P3-R1	133	cm2			0.1	0.1	30	1	EMBOS corer	Capitella minima	Capitella minima	Capitella minima			Individual Count		11
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P3-R1	133	cm2			0.1	0.1	30	1	EMBOS corer	Euclymene oerstedi	Euclymene oerstedi	Euclymene oerstedi			Individual Count		4
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P3-R1	133	cm2			0.1	0.1	30	1	EMBOS corer	Exogone verugera	Exogone (Exogone) verugera	Exogone (Exogone) verugera			Individual Count		3
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P3-R1	133	cm2			0.1	0.1	30	1	EMBOS corer	Galathowenia oculata	Galathowenia oculata	Galathowenia oculata			Individual Count		18
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P3-R1	133	cm2			0.1	0.1	30	1	EMBOS corer	Glycera unicornis	Glycera unicornis	Glycera unicornis			Individual Count		3
EMBOS_pilot_2014_France_Arcachon Bay_softsub	soft substrate (beach)	FR-ABGB-LWL	intertidal	FR-2014-ABGB-LWL-P3-R1	133	cm2			0.1	0.1	30	1	EMBOS corer	Heteromastus filiformis	Heteromastus filiformis	Heteromastus filiformis			Individual Count		7
